worker_id,hw_cpu_arch,hw_cpu_mhz,hw_num_cpus,hw_page_sz,hw_ram_sz,check,preset,extreme,sparse,size,time
77,i686,2992,2,4096,2072552,crc64,-3,,#NAME?,13036,21.44
77,i686,2992,2,4096,2072552,crc64,-3,,,13036,21.43
77,i686,2992,2,4096,2072552,crc64,-4,#NAME?,#NAME?,12000,84.57
77,i686,2992,2,4096,2072552,crc64,-4,#NAME?,,12000,84.17
77,i686,2992,2,4096,2072552,crc64,-4,,#NAME?,12560,29.73
77,i686,2992,2,4096,2072552,crc64,-4,,,12560,29.82
75,i686,3200,2,4096,1000436,none,0,#NAME?,#NAME?,12348,63.71
75,i686,3200,2,4096,1000436,none,0,#NAME?,,12348,63.78
75,i686,3200,2,4096,1000436,none,-2,,#NAME?,13128,17.38
75,i686,3200,2,4096,1000436,crc64,-5,#NAME?,#NAME?,11976,80.92
75,i686,3200,2,4096,1000436,crc64,-5,#NAME?,,11976,80.87
75,i686,3200,2,4096,1000436,crc64,-5,,#NAME?,12240,36.94
75,i686,3200,2,4096,1000436,crc64,-5,,,12240,36.91
75,i686,3200,2,4096,1000436,crc64,-6,#NAME?,#NAME?,11972,87.73
75,i686,3200,2,4096,1000436,crc64,-6,#NAME?,,11972,87.57
75,i686,3200,2,4096,1000436,crc64,-6,,#NAME?,12104,44.81
75,i686,3200,2,4096,1000436,crc64,-6,,,12104,44.95
75,i686,3200,2,4096,1000436,crc64,-7,#NAME?,#NAME?,11968,91.08
75,i686,3200,2,4096,1000436,crc64,-7,#NAME?,,11968,91.05
75,i686,3200,2,4096,1000436,none,-2,,,13128,17.38
75,i686,3200,2,4096,1000436,crc64,-7,,#NAME?,12100,45.87
75,i686,3200,2,4096,1000436,crc64,-7,,,12100,45.81
75,i686,3200,2,4096,1000436,crc64,-8,#NAME?,#NAME?,11972,91.81
75,i686,3200,2,4096,1000436,crc64,-8,#NAME?,,11972,91.82
75,i686,3200,2,4096,1000436,crc64,-8,,#NAME?,12100,46.39
75,i686,3200,2,4096,1000436,crc64,-8,,,12100,46.29
75,i686,3200,2,4096,1000436,crc64,-9,#NAME?,#NAME?,11968,92.09
75,i686,3200,2,4096,1000436,crc64,-9,#NAME?,,11968,92.11
75,i686,3200,2,4096,1000436,crc64,-9,,#NAME?,12100,46.63
75,i686,3200,2,4096,1000436,crc64,-9,,,12100,46.51
75,i686,3200,2,4096,1000436,none,-3,#NAME?,#NAME?,11992,77.98
75,i686,3200,2,4096,1000436,sha256,0,#NAME?,#NAME?,12348,64.43
75,i686,3200,2,4096,1000436,sha256,0,#NAME?,,12348,64.12
75,i686,3200,2,4096,1000436,sha256,0,,#NAME?,13812,9.72
75,i686,3200,2,4096,1000436,sha256,0,,,13812,9.79
75,i686,3200,2,4096,1000436,sha256,-1,#NAME?,#NAME?,12104,74.94
75,i686,3200,2,4096,1000436,sha256,-1,#NAME?,,12104,74.97
75,i686,3200,2,4096,1000436,sha256,-1,,#NAME?,13316,13.86
75,i686,3200,2,4096,1000436,sha256,-1,,,13316,13.88
75,i686,3200,2,4096,1000436,sha256,-2,#NAME?,#NAME?,12036,79.57
75,i686,3200,2,4096,1000436,sha256,-2,#NAME?,,12036,79.78
75,i686,3200,2,4096,1000436,none,-3,#NAME?,,11992,78.25
75,i686,3200,2,4096,1000436,sha256,-2,,#NAME?,13128,18.15
75,i686,3200,2,4096,1000436,sha256,-2,,,13128,18.17
75,i686,3200,2,4096,1000436,sha256,-3,#NAME?,#NAME?,11992,78.99
75,i686,3200,2,4096,1000436,sha256,-3,#NAME?,,11992,79.04
75,i686,3200,2,4096,1000436,sha256,-3,,#NAME?,13032,23.95
75,i686,3200,2,4096,1000436,sha256,-3,,,13032,23.89
75,i686,3200,2,4096,1000436,sha256,-4,#NAME?,#NAME?,11988,83.46
75,i686,3200,2,4096,1000436,sha256,-4,#NAME?,,11988,83.67
75,i686,3200,2,4096,1000436,sha256,-4,,#NAME?,12548,31.15
75,i686,3200,2,4096,1000436,sha256,-4,,,12548,31.23
75,i686,3200,2,4096,1000436,none,-3,,#NAME?,13032,23.13
75,i686,3200,2,4096,1000436,sha256,-5,#NAME?,#NAME?,11976,81.71
75,i686,3200,2,4096,1000436,sha256,-5,#NAME?,,11976,81.57
75,i686,3200,2,4096,1000436,sha256,-5,,#NAME?,12240,37.41
75,i686,3200,2,4096,1000436,sha256,-5,,,12240,37.52
75,i686,3200,2,4096,1000436,sha256,-6,#NAME?,#NAME?,11972,88.23
75,i686,3200,2,4096,1000436,sha256,-6,#NAME?,,11972,87.83
75,i686,3200,2,4096,1000436,sha256,-6,,#NAME?,12104,45.55
75,i686,3200,2,4096,1000436,sha256,-6,,,12104,45.52
75,i686,3200,2,4096,1000436,sha256,-7,#NAME?,#NAME?,11968,91.94
75,i686,3200,2,4096,1000436,sha256,-7,#NAME?,,11968,91.85
75,i686,3200,2,4096,1000436,none,-3,,,13032,23.12
75,i686,3200,2,4096,1000436,sha256,-7,,#NAME?,12100,46.49
75,i686,3200,2,4096,1000436,sha256,-7,,,12100,46.47
75,i686,3200,2,4096,1000436,sha256,-8,#NAME?,#NAME?,11972,92.61
75,i686,3200,2,4096,1000436,sha256,-8,#NAME?,,11972,92.19
75,i686,3200,2,4096,1000436,sha256,-8,,#NAME?,12100,46.86
75,i686,3200,2,4096,1000436,sha256,-8,,,12100,47.08
75,i686,3200,2,4096,1000436,sha256,-9,#NAME?,#NAME?,11968,93
75,i686,3200,2,4096,1000436,sha256,-9,#NAME?,,11968,92.48
75,i686,3200,2,4096,1000436,sha256,-9,,#NAME?,12100,47.4
75,i686,3200,2,4096,1000436,sha256,-9,,,12100,47.08
75,i686,3200,2,4096,1000436,none,-4,#NAME?,#NAME?,11988,82.79
75,i686,3200,2,4096,1000436,none,-4,#NAME?,,11988,82.6
75,i686,3200,2,4096,1000436,none,-4,,#NAME?,12548,30.5
75,i686,3200,2,4096,1000436,none,-4,,,12548,30.53
75,i686,3200,2,4096,1000436,none,0,,#NAME?,13812,8.95
75,i686,3200,2,4096,1000436,none,-5,#NAME?,#NAME?,11976,80.91
75,i686,3200,2,4096,1000436,none,-5,#NAME?,,11976,81.96
75,i686,3200,2,4096,1000436,none,-5,,#NAME?,12240,36.74
75,i686,3200,2,4096,1000436,none,-5,,,12240,36.86
75,i686,3200,2,4096,1000436,none,-6,#NAME?,#NAME?,11972,87.52
75,i686,3200,2,4096,1000436,none,-6,#NAME?,,11972,87.47
75,i686,3200,2,4096,1000436,none,-6,,#NAME?,12104,44.86
75,i686,3200,2,4096,1000436,none,-6,,,12104,44.75
75,i686,3200,2,4096,1000436,none,-7,#NAME?,#NAME?,11968,91.08
75,i686,3200,2,4096,1000436,none,-7,#NAME?,,11968,90.87
75,i686,3200,2,4096,1000436,none,0,,,13812,9.01
75,i686,3200,2,4096,1000436,none,-7,,#NAME?,12100,45.87
75,i686,3200,2,4096,1000436,none,-7,,,12100,45.69
75,i686,3200,2,4096,1000436,none,-8,#NAME?,#NAME?,11972,91.46
75,i686,3200,2,4096,1000436,none,-8,#NAME?,,11972,91.97
75,i686,3200,2,4096,1000436,none,-8,,#NAME?,12100,46.27
75,i686,3200,2,4096,1000436,none,-8,,,12100,46.22
75,i686,3200,2,4096,1000436,none,-9,#NAME?,#NAME?,11968,91.88
75,i686,3200,2,4096,1000436,none,-9,#NAME?,,11968,92.2
75,i686,3200,2,4096,1000436,none,-9,,#NAME?,12100,46.73
75,i686,3200,2,4096,1000436,none,-9,,,12100,46.5
75,i686,3200,2,4096,1000436,none,-1,#NAME?,#NAME?,12104,74.35
75,i686,3200,2,4096,1000436,crc32,0,#NAME?,#NAME?,12348,63.89
75,i686,3200,2,4096,1000436,crc32,0,#NAME?,,12348,63.8
75,i686,3200,2,4096,1000436,crc32,0,,#NAME?,13812,9.03
75,i686,3200,2,4096,1000436,crc32,0,,,13812,9.11
75,i686,3200,2,4096,1000436,crc32,-1,#NAME?,#NAME?,12104,74.28
75,i686,3200,2,4096,1000436,crc32,-1,#NAME?,,12104,74.03
75,i686,3200,2,4096,1000436,crc32,-1,,#NAME?,13316,13.16
75,i686,3200,2,4096,1000436,crc32,-1,,,13316,13.12
75,i686,3200,2,4096,1000436,crc32,-2,#NAME?,#NAME?,12036,79.05
75,i686,3200,2,4096,1000436,crc32,-2,#NAME?,,12036,78.98
75,i686,3200,2,4096,1000436,none,-1,#NAME?,,12104,74.47
75,i686,3200,2,4096,1000436,crc32,-2,,#NAME?,13128,17.58
75,i686,3200,2,4096,1000436,crc32,-2,,,13128,17.45
75,i686,3200,2,4096,1000436,crc32,-3,#NAME?,#NAME?,11992,77.96
75,i686,3200,2,4096,1000436,crc32,-3,#NAME?,,11992,77.97
75,i686,3200,2,4096,1000436,crc32,-3,,#NAME?,13032,23.3
75,i686,3200,2,4096,1000436,crc32,-3,,,13032,23.22
75,i686,3200,2,4096,1000436,crc32,-4,#NAME?,#NAME?,11988,82.73
75,i686,3200,2,4096,1000436,crc32,-4,#NAME?,,11988,82.95
75,i686,3200,2,4096,1000436,crc32,-4,,#NAME?,12548,30.48
75,i686,3200,2,4096,1000436,crc32,-4,,,12548,30.46
75,i686,3200,2,4096,1000436,none,-1,,#NAME?,13316,13.2
75,i686,3200,2,4096,1000436,crc32,-5,#NAME?,#NAME?,11976,80.75
75,i686,3200,2,4096,1000436,crc32,-5,#NAME?,,11976,80.88
75,i686,3200,2,4096,1000436,crc32,-5,,#NAME?,12240,36.73
75,i686,3200,2,4096,1000436,crc32,-5,,,12240,36.85
75,i686,3200,2,4096,1000436,crc32,-6,#NAME?,#NAME?,11972,87.42
75,i686,3200,2,4096,1000436,crc32,-6,#NAME?,,11972,87.45
75,i686,3200,2,4096,1000436,crc32,-6,,#NAME?,12104,44.95
75,i686,3200,2,4096,1000436,crc32,-6,,,12104,44.65
75,i686,3200,2,4096,1000436,crc32,-7,#NAME?,#NAME?,11968,91.14
75,i686,3200,2,4096,1000436,crc32,-7,#NAME?,,11968,91.13
75,i686,3200,2,4096,1000436,none,-1,,,13316,13.11
75,i686,3200,2,4096,1000436,crc32,-7,,#NAME?,12100,45.8
75,i686,3200,2,4096,1000436,crc32,-7,,,12100,46.33
75,i686,3200,2,4096,1000436,crc32,-8,#NAME?,#NAME?,11972,91.88
75,i686,3200,2,4096,1000436,crc32,-8,#NAME?,,11972,92.05
75,i686,3200,2,4096,1000436,crc32,-8,,#NAME?,12100,46.37
75,i686,3200,2,4096,1000436,crc32,-8,,,12100,46.36
75,i686,3200,2,4096,1000436,crc32,-9,#NAME?,#NAME?,11968,91.87
75,i686,3200,2,4096,1000436,crc32,-9,#NAME?,,11968,91.77
75,i686,3200,2,4096,1000436,crc32,-9,,#NAME?,12100,46.39
75,i686,3200,2,4096,1000436,crc32,-9,,,12100,46.41
75,i686,3200,2,4096,1000436,none,-2,#NAME?,#NAME?,12036,78.85
75,i686,3200,2,4096,1000436,crc64,0,#NAME?,#NAME?,12348,63.73
75,i686,3200,2,4096,1000436,crc64,0,#NAME?,,12348,63.86
75,i686,3200,2,4096,1000436,crc64,0,,#NAME?,13812,9.06
75,i686,3200,2,4096,1000436,crc64,0,,,13812,9.08
75,i686,3200,2,4096,1000436,crc64,-1,#NAME?,#NAME?,12104,74.5
75,i686,3200,2,4096,1000436,crc64,-1,#NAME?,,12104,74.37
75,i686,3200,2,4096,1000436,crc64,-1,,#NAME?,13316,13.26
75,i686,3200,2,4096,1000436,crc64,-1,,,13316,13.19
75,i686,3200,2,4096,1000436,crc64,-2,#NAME?,#NAME?,12036,79.19
75,i686,3200,2,4096,1000436,crc64,-2,#NAME?,,12036,78.64
75,i686,3200,2,4096,1000436,none,-2,#NAME?,,12036,79.11
75,i686,3200,2,4096,1000436,crc64,-2,,#NAME?,13128,17.49
75,i686,3200,2,4096,1000436,crc64,-2,,,13128,17.51
75,i686,3200,2,4096,1000436,crc64,-3,#NAME?,#NAME?,11992,77.99
75,i686,3200,2,4096,1000436,crc64,-3,#NAME?,,11992,78.41
75,i686,3200,2,4096,1000436,crc64,-3,,#NAME?,13032,23.35
75,i686,3200,2,4096,1000436,crc64,-3,,,13032,23.34
75,i686,3200,2,4096,1000436,crc64,-4,#NAME?,#NAME?,11988,83.15
75,i686,3200,2,4096,1000436,crc64,-4,#NAME?,,11988,83.18
75,i686,3200,2,4096,1000436,crc64,-4,,#NAME?,12548,30.56
75,i686,3200,2,4096,1000436,crc64,-4,,,12548,30.57
75,i686,3200,2,4096,1000436,none,0,#NAME?,#NAME?,12348,63.84
75,i686,3200,2,4096,1000436,none,0,#NAME?,,12348,63.7
75,i686,3200,2,4096,1000436,none,-2,,#NAME?,13132,17.13
75,i686,3200,2,4096,1000436,crc64,-5,#NAME?,#NAME?,11992,79.87
75,i686,3200,2,4096,1000436,crc64,-5,#NAME?,,11992,80.32
75,i686,3200,2,4096,1000436,crc64,-5,,#NAME?,12256,36.03
75,i686,3200,2,4096,1000436,crc64,-5,,,12256,36.14
75,i686,3200,2,4096,1000436,crc64,-6,#NAME?,#NAME?,11992,86.45
75,i686,3200,2,4096,1000436,crc64,-6,#NAME?,,11992,86.53
75,i686,3200,2,4096,1000436,crc64,-6,,#NAME?,12120,44.11
75,i686,3200,2,4096,1000436,crc64,-6,,,12120,44.05
75,i686,3200,2,4096,1000436,crc64,-7,#NAME?,#NAME?,11980,89.7
75,i686,3200,2,4096,1000436,crc64,-7,#NAME?,,11980,89.58
75,i686,3200,2,4096,1000436,none,-2,,,13132,17.14
75,i686,3200,2,4096,1000436,crc64,-7,,#NAME?,12120,44.68
75,i686,3200,2,4096,1000436,crc64,-7,,,12120,44.76
75,i686,3200,2,4096,1000436,crc64,-8,#NAME?,#NAME?,11980,90.93
75,i686,3200,2,4096,1000436,crc64,-8,#NAME?,,11980,91.04
75,i686,3200,2,4096,1000436,crc64,-8,,#NAME?,12120,45.42
75,i686,3200,2,4096,1000436,crc64,-8,,,12120,45.46
75,i686,3200,2,4096,1000436,crc64,-9,#NAME?,#NAME?,11972,92.31
75,i686,3200,2,4096,1000436,crc64,-9,#NAME?,,11972,92.3
75,i686,3200,2,4096,1000436,crc64,-9,,#NAME?,12108,46.72
75,i686,3200,2,4096,1000436,crc64,-9,,,12108,46.77
75,i686,3200,2,4096,1000436,none,-3,#NAME?,#NAME?,12004,77.68
75,i686,3200,2,4096,1000436,sha256,0,#NAME?,#NAME?,12348,64.27
75,i686,3200,2,4096,1000436,sha256,0,#NAME?,,12348,64.39
75,i686,3200,2,4096,1000436,sha256,0,,#NAME?,13808,9.74
75,i686,3200,2,4096,1000436,sha256,0,,,13808,9.72
75,i686,3200,2,4096,1000436,sha256,-1,#NAME?,#NAME?,12104,74.79
75,i686,3200,2,4096,1000436,sha256,-1,#NAME?,,12104,74.87
75,i686,3200,2,4096,1000436,sha256,-1,,#NAME?,13316,14.07
75,i686,3200,2,4096,1000436,sha256,-1,,,13316,13.8
75,i686,3200,2,4096,1000436,sha256,-2,#NAME?,#NAME?,12040,79.65
75,i686,3200,2,4096,1000436,sha256,-2,#NAME?,,12040,79.39
75,i686,3200,2,4096,1000436,none,-3,#NAME?,,12004,77.67
75,i686,3200,2,4096,1000436,sha256,-2,,#NAME?,13132,17.98
75,i686,3200,2,4096,1000436,sha256,-2,,,13132,17.97
75,i686,3200,2,4096,1000436,sha256,-3,#NAME?,#NAME?,12004,78.45
75,i686,3200,2,4096,1000436,sha256,-3,#NAME?,,12004,78.55
75,i686,3200,2,4096,1000436,sha256,-3,,#NAME?,13040,23.26
75,i686,3200,2,4096,1000436,sha256,-3,,,13040,23.07
75,i686,3200,2,4096,1000436,sha256,-4,#NAME?,#NAME?,12000,83.24
75,i686,3200,2,4096,1000436,sha256,-4,#NAME?,,12000,83.37
75,i686,3200,2,4096,1000436,sha256,-4,,#NAME?,12560,30.63
75,i686,3200,2,4096,1000436,sha256,-4,,,12560,30.69
75,i686,3200,2,4096,1000436,none,-3,,#NAME?,13040,22.3
75,i686,3200,2,4096,1000436,sha256,-5,#NAME?,#NAME?,11992,80.89
75,i686,3200,2,4096,1000436,sha256,-5,#NAME?,,11992,80.81
75,i686,3200,2,4096,1000436,sha256,-5,,#NAME?,12256,36.73
75,i686,3200,2,4096,1000436,sha256,-5,,,12256,36.77
75,i686,3200,2,4096,1000436,sha256,-6,#NAME?,#NAME?,11992,86.91
75,i686,3200,2,4096,1000436,sha256,-6,#NAME?,,11992,87.13
75,i686,3200,2,4096,1000436,sha256,-6,,#NAME?,12120,44.73
75,i686,3200,2,4096,1000436,sha256,-6,,,12120,44.68
75,i686,3200,2,4096,1000436,sha256,-7,#NAME?,#NAME?,11980,89.9
75,i686,3200,2,4096,1000436,sha256,-7,#NAME?,,11980,90.35
75,i686,3200,2,4096,1000436,none,-3,,,13040,22.34
75,i686,3200,2,4096,1000436,sha256,-7,,#NAME?,12120,45.21
75,i686,3200,2,4096,1000436,sha256,-7,,,12120,45.33
75,i686,3200,2,4096,1000436,sha256,-8,#NAME?,#NAME?,11980,91.81
75,i686,3200,2,4096,1000436,sha256,-8,#NAME?,,11980,90.98
75,i686,3200,2,4096,1000436,sha256,-8,,#NAME?,12120,46.05
75,i686,3200,2,4096,1000436,sha256,-8,,,12120,46.08
75,i686,3200,2,4096,1000436,sha256,-9,#NAME?,#NAME?,11972,92.81
75,i686,3200,2,4096,1000436,sha256,-9,#NAME?,,11972,92.96
75,i686,3200,2,4096,1000436,sha256,-9,,#NAME?,12108,47.21
75,i686,3200,2,4096,1000436,sha256,-9,,,12108,47.36
75,i686,3200,2,4096,1000436,none,-4,#NAME?,#NAME?,12000,82.56
75,i686,3200,2,4096,1000436,none,-4,#NAME?,,12000,82.64
75,i686,3200,2,4096,1000436,none,-4,,#NAME?,12560,29.91
75,i686,3200,2,4096,1000436,none,-4,,,12560,30.08
75,i686,3200,2,4096,1000436,none,0,,#NAME?,13808,8.95
75,i686,3200,2,4096,1000436,none,-5,#NAME?,#NAME?,11992,80.15
75,i686,3200,2,4096,1000436,none,-5,#NAME?,,11992,80.1
75,i686,3200,2,4096,1000436,none,-5,,#NAME?,12256,35.98
75,i686,3200,2,4096,1000436,none,-5,,,12256,36
75,i686,3200,2,4096,1000436,none,-6,#NAME?,#NAME?,11992,86.72
75,i686,3200,2,4096,1000436,none,-6,#NAME?,,11992,86.41
75,i686,3200,2,4096,1000436,none,-6,,#NAME?,12120,43.94
75,i686,3200,2,4096,1000436,none,-6,,,12120,43.87
75,i686,3200,2,4096,1000436,none,-7,#NAME?,#NAME?,11980,89.58
75,i686,3200,2,4096,1000436,none,-7,#NAME?,,11980,89.62
75,i686,3200,2,4096,1000436,none,0,,,13808,9.02
75,i686,3200,2,4096,1000436,none,-7,,#NAME?,12120,44.32
75,i686,3200,2,4096,1000436,none,-7,,,12120,44.56
75,i686,3200,2,4096,1000436,none,-8,#NAME?,#NAME?,11980,90.94
75,i686,3200,2,4096,1000436,none,-8,#NAME?,,11980,90.51
75,i686,3200,2,4096,1000436,none,-8,,#NAME?,12120,45.34
75,i686,3200,2,4096,1000436,none,-8,,,12120,45.21
75,i686,3200,2,4096,1000436,none,-9,#NAME?,#NAME?,11972,92.37
75,i686,3200,2,4096,1000436,none,-9,#NAME?,,11972,92.36
75,i686,3200,2,4096,1000436,none,-9,,#NAME?,12108,46.58
75,i686,3200,2,4096,1000436,none,-9,,,12108,46.57
75,i686,3200,2,4096,1000436,none,-1,#NAME?,#NAME?,12104,74.14
75,i686,3200,2,4096,1000436,crc32,0,#NAME?,#NAME?,12348,63.85
75,i686,3200,2,4096,1000436,crc32,0,#NAME?,,12348,63.84
75,i686,3200,2,4096,1000436,crc32,0,,#NAME?,13808,8.96
75,i686,3200,2,4096,1000436,crc32,0,,,13808,8.98
75,i686,3200,2,4096,1000436,crc32,-1,#NAME?,#NAME?,12104,74.1
75,i686,3200,2,4096,1000436,crc32,-1,#NAME?,,12104,74.3
75,i686,3200,2,4096,1000436,crc32,-1,,#NAME?,13316,13.09
75,i686,3200,2,4096,1000436,crc32,-1,,,13316,13.09
75,i686,3200,2,4096,1000436,crc32,-2,#NAME?,#NAME?,12040,78.81
75,i686,3200,2,4096,1000436,crc32,-2,#NAME?,,12040,78.39
75,i686,3200,2,4096,1000436,none,-1,#NAME?,,12104,74.24
75,i686,3200,2,4096,1000436,crc32,-2,,#NAME?,13132,17.19
75,i686,3200,2,4096,1000436,crc32,-2,,,13132,17.19
75,i686,3200,2,4096,1000436,crc32,-3,#NAME?,#NAME?,12004,77.98
75,i686,3200,2,4096,1000436,crc32,-3,#NAME?,,12004,77.6
75,i686,3200,2,4096,1000436,crc32,-3,,#NAME?,13040,22.39
75,i686,3200,2,4096,1000436,crc32,-3,,,13040,22.37
75,i686,3200,2,4096,1000436,crc32,-4,#NAME?,#NAME?,12000,82.2
75,i686,3200,2,4096,1000436,crc32,-4,#NAME?,,12000,82.17
75,i686,3200,2,4096,1000436,crc32,-4,,#NAME?,12560,30.05
75,i686,3200,2,4096,1000436,crc32,-4,,,12560,29.88
75,i686,3200,2,4096,1000436,none,-1,,#NAME?,13316,13.01
75,i686,3200,2,4096,1000436,crc32,-5,#NAME?,#NAME?,11992,79.9
75,i686,3200,2,4096,1000436,crc32,-5,#NAME?,,11992,79.7
75,i686,3200,2,4096,1000436,crc32,-5,,#NAME?,12256,35.99
75,i686,3200,2,4096,1000436,crc32,-5,,,12256,36.06
75,i686,3200,2,4096,1000436,crc32,-6,#NAME?,#NAME?,11992,86.77
75,i686,3200,2,4096,1000436,crc32,-6,#NAME?,,11992,86.87
75,i686,3200,2,4096,1000436,crc32,-6,,#NAME?,12120,43.9
75,i686,3200,2,4096,1000436,crc32,-6,,,12120,44.14
75,i686,3200,2,4096,1000436,crc32,-7,#NAME?,#NAME?,11980,89.69
75,i686,3200,2,4096,1000436,crc32,-7,#NAME?,,11980,89.32
75,i686,3200,2,4096,1000436,none,-1,,,13316,12.99
75,i686,3200,2,4096,1000436,crc32,-7,,#NAME?,12120,44.59
75,i686,3200,2,4096,1000436,crc32,-7,,,12120,44.72
75,i686,3200,2,4096,1000436,crc32,-8,#NAME?,#NAME?,11980,90.96
75,i686,3200,2,4096,1000436,crc32,-8,#NAME?,,11980,90.59
75,i686,3200,2,4096,1000436,crc32,-8,,#NAME?,12120,45.24
75,i686,3200,2,4096,1000436,crc32,-8,,,12120,45.19
75,i686,3200,2,4096,1000436,crc32,-9,#NAME?,#NAME?,11972,92.4
75,i686,3200,2,4096,1000436,crc32,-9,#NAME?,,11972,92.32
75,i686,3200,2,4096,1000436,crc32,-9,,#NAME?,12108,46.73
75,i686,3200,2,4096,1000436,crc32,-9,,,12108,46.67
75,i686,3200,2,4096,1000436,none,-2,#NAME?,#NAME?,12040,78.41
75,i686,3200,2,4096,1000436,crc64,0,#NAME?,#NAME?,12348,63.86
75,i686,3200,2,4096,1000436,crc64,0,#NAME?,,12348,63.84
75,i686,3200,2,4096,1000436,crc64,0,,#NAME?,13808,9.05
75,i686,3200,2,4096,1000436,crc64,0,,,13808,9.09
75,i686,3200,2,4096,1000436,crc64,-1,#NAME?,#NAME?,12104,74.08
75,i686,3200,2,4096,1000436,crc64,-1,#NAME?,,12104,74.36
75,i686,3200,2,4096,1000436,crc64,-1,,#NAME?,13316,13.11
75,i686,3200,2,4096,1000436,crc64,-1,,,13316,13.12
75,i686,3200,2,4096,1000436,crc64,-2,#NAME?,#NAME?,12040,78.97
75,i686,3200,2,4096,1000436,crc64,-2,#NAME?,,12040,78.78
75,i686,3200,2,4096,1000436,none,-2,#NAME?,,12040,78.82
75,i686,3200,2,4096,1000436,crc64,-2,,#NAME?,13132,17.39
75,i686,3200,2,4096,1000436,crc64,-2,,,13132,17.31
75,i686,3200,2,4096,1000436,crc64,-3,#NAME?,#NAME?,12004,77.76
75,i686,3200,2,4096,1000436,crc64,-3,#NAME?,,12004,77.41
75,i686,3200,2,4096,1000436,crc64,-3,,#NAME?,13040,22.48
75,i686,3200,2,4096,1000436,crc64,-3,,,13040,22.41
75,i686,3200,2,4096,1000436,crc64,-4,#NAME?,#NAME?,12000,82.56
75,i686,3200,2,4096,1000436,crc64,-4,#NAME?,,12000,82.44
75,i686,3200,2,4096,1000436,crc64,-4,,#NAME?,12560,30
75,i686,3200,2,4096,1000436,crc64,-4,,,12560,29.93
75,i686,3200,2,4096,1000436,none,0,#NAME?,#NAME?,12344,63.47
75,i686,3200,2,4096,1000436,none,0,#NAME?,,12344,63.8
75,i686,3200,2,4096,1000436,none,-2,,#NAME?,13128,17.18
75,i686,3200,2,4096,1000436,crc64,-5,#NAME?,#NAME?,11980,80.7
75,i686,3200,2,4096,1000436,crc64,-5,#NAME?,,11980,80.5
75,i686,3200,2,4096,1000436,crc64,-5,,#NAME?,12240,36.58
75,i686,3200,2,4096,1000436,crc64,-5,,,12240,36.55
75,i686,3200,2,4096,1000436,crc64,-6,#NAME?,#NAME?,11976,87.54
75,i686,3200,2,4096,1000436,crc64,-6,#NAME?,,11976,87.75
75,i686,3200,2,4096,1000436,crc64,-6,,#NAME?,12108,44.53
75,i686,3200,2,4096,1000436,crc64,-6,,,12108,44.64
75,i686,3200,2,4096,1000436,crc64,-7,#NAME?,#NAME?,11964,90.71
75,i686,3200,2,4096,1000436,crc64,-7,#NAME?,,11964,90.57
75,i686,3200,2,4096,1000436,none,-2,,,13128,17.25
75,i686,3200,2,4096,1000436,crc64,-7,,#NAME?,12100,45.05
75,i686,3200,2,4096,1000436,crc64,-7,,,12100,45.11
75,i686,3200,2,4096,1000436,crc64,-8,#NAME?,#NAME?,11964,91.09
75,i686,3200,2,4096,1000436,crc64,-8,#NAME?,,11964,91.51
75,i686,3200,2,4096,1000436,crc64,-8,,#NAME?,12096,45.65
75,i686,3200,2,4096,1000436,crc64,-8,,,12096,45.63
75,i686,3200,2,4096,1000436,crc64,-9,#NAME?,#NAME?,11960,91.99
75,i686,3200,2,4096,1000436,crc64,-9,#NAME?,,11960,92.04
75,i686,3200,2,4096,1000436,crc64,-9,,#NAME?,12096,46.07
75,i686,3200,2,4096,1000436,crc64,-9,,,12096,46.17
75,i686,3200,2,4096,1000436,none,-3,#NAME?,#NAME?,12000,78.15
75,i686,3200,2,4096,1000436,sha256,0,#NAME?,#NAME?,12344,64.27
75,i686,3200,2,4096,1000436,sha256,0,#NAME?,,12344,64.22
75,i686,3200,2,4096,1000436,sha256,0,,#NAME?,13808,9.74
75,i686,3200,2,4096,1000436,sha256,0,,,13808,9.75
75,i686,3200,2,4096,1000436,sha256,-1,#NAME?,#NAME?,12104,74.95
75,i686,3200,2,4096,1000436,sha256,-1,#NAME?,,12104,74.78
75,i686,3200,2,4096,1000436,sha256,-1,,#NAME?,13316,13.8
75,i686,3200,2,4096,1000436,sha256,-1,,,13316,13.74
75,i686,3200,2,4096,1000436,sha256,-2,#NAME?,#NAME?,12036,79.2
75,i686,3200,2,4096,1000436,sha256,-2,#NAME?,,12036,79.51
75,i686,3200,2,4096,1000436,none,-3,#NAME?,,12000,77.56
75,i686,3200,2,4096,1000436,sha256,-2,,#NAME?,13128,18.01
75,i686,3200,2,4096,1000436,sha256,-2,,,13128,17.99
75,i686,3200,2,4096,1000436,sha256,-3,#NAME?,#NAME?,12000,78.49
75,i686,3200,2,4096,1000436,sha256,-3,#NAME?,,12000,79.04
75,i686,3200,2,4096,1000436,sha256,-3,,#NAME?,13036,23.17
75,i686,3200,2,4096,1000436,sha256,-3,,,13036,23.17
75,i686,3200,2,4096,1000436,sha256,-4,#NAME?,#NAME?,11996,83.33
75,i686,3200,2,4096,1000436,sha256,-4,#NAME?,,11996,83.23
75,i686,3200,2,4096,1000436,sha256,-4,,#NAME?,12556,30.68
75,i686,3200,2,4096,1000436,sha256,-4,,,12556,30.68
